full_key,namespace,key,source_en,target_it
ST_GameSettings/Option_CombatInputMode_DisplayDescription,ST_GameSettings,Option_CombatInputMode_DisplayDescription,"Switch between Default and Legacy Attack Input Mode.
Default Mode binds Heavy and Light attack to the same key.
Legacy Mode allows you to bind Heavy and Light attack to different keys.

Light Attacks are triggered by tapping the specified key.
Heavy Attacks are triggered by holding the specified key.",Seleziona lo stile di inserimento dei comandi di combattimento.
ST_GameSettings/Option_CombatInputMode_DisplayName,ST_GameSettings,Option_CombatInputMode_DisplayName,Attack Input Mode,Modalità comandi di combattimento
ST_GameSettings/Option_CurrentGPU_DisplayDescription,ST_GameSettings,Option_CurrentGPU_DisplayDescription,This is a GPU the game is using right now.,This is a GPU the game is using right now.
ST_GameSettings/Option_CurrentGPU_DisplayName,ST_GameSettings,Option_CurrentGPU_DisplayName,Current GPU,Current GPU
ST_GameSettings/Option_DLSSFrameGenerationEnabled_DisplayDescription,ST_GameSettings,Option_DLSSFrameGenerationEnabled_DisplayDescription,DLSS Frame Generation Description,DLSS Frame Generation Description
ST_GameSettings/Option_DLSSFrameGenerationEnabled_DisplayName,ST_GameSettings,Option_DLSSFrameGenerationEnabled_DisplayName,DLSS Frame Generation,DLSS Frame Generation
ST_GameSettings/Option_DLSSMode_DisplayDescription,ST_GameSettings,Option_DLSSMode_DisplayDescription,DLSS Mode Description,Regola il livello di qualità e prestazioni di NVIDIA DLSS.
ST_GameSettings/Option_DLSSMode_DisplayName,ST_GameSettings,Option_DLSSMode_DisplayName,DLSS Mode,Modalità DLSS
ST_GameSettings/Option_DialogueVolume_DisplayDescription,ST_GameSettings,Option_DialogueVolume_DisplayDescription,Dialogue Volume Description,Dialogue Volume Description
ST_GameSettings/Option_DialogueVolume_DisplayName,ST_GameSettings,Option_DialogueVolume_DisplayName,Dialog Volume,Dialog Volume
ST_GameSettings/Option_DisplayLanguage_DisplayDescription,ST_GameSettings,Option_DisplayLanguage_DisplayDescription,Change the language of the game.,Modifica la lingua dei testi e dell'interfaccia di gioco.
ST_GameSettings/Option_DisplayLanguage_DisplayName,ST_GameSettings,Option_DisplayLanguage_DisplayName,Language,Lingua di visualizzazione
ST_GameSettings/Option_EffectsQuality_DisplayDescription,ST_GameSettings,Option_EffectsQuality_DisplayDescription,Effects Quality Description,Regola la qualità degli effetti visivi e particellari.
ST_GameSettings/Option_EffectsQuality_DisplayName,ST_GameSettings,Option_EffectsQuality_DisplayName,Effects Quality,Qualità effetti
ST_GameSettings/Option_EnableHDR_DisplayDescription,ST_GameSettings,Option_EnableHDR_DisplayDescription,Enable HDR Description,Enable HDR Description
ST_GameSettings/Option_EnableHDR_DisplayName,ST_GameSettings,Option_EnableHDR_DisplayName,Enable HDR,Enable HDR
ST_GameSettings/Option_EnableVSync_DisplayDescription,ST_GameSettings,Option_EnableVSync_DisplayDescription,Enable VSync Description,Enable VSync Description
ST_GameSettings/Option_EnableVSync_DisplayName,ST_GameSettings,Option_EnableVSync_DisplayName,Enable VSync,Enable VSync
ST_GameSettings/Option_FSRQualityMode_DisplayDescription,ST_GameSettings,Option_FSRQualityMode_DisplayDescription,Select FSR preset balancing image quality and performance.,Regola il livello di qualità di AMD FidelityFX Super Resolution.
ST_GameSettings/Option_FSRQualityMode_DisplayName,ST_GameSettings,Option_FSRQualityMode_DisplayName,FSR Quality Mode,Modalità FSR
ST_GameSettings/Option_FadeHUDDuringExecution_DisplayDescription,ST_GameSettings,Option_FadeHUDDuringExecution_DisplayDescription,Fade HUD during finishers for a more cinematic experience.,Fade HUD during finishers for a more cinematic experience.
ST_GameSettings/Option_FadeHUDDuringExecution_DisplayName,ST_GameSettings,Option_FadeHUDDuringExecution_DisplayName,Fade HUD during finishers,Fade HUD during finishers
ST_GameSettings/Option_FoliageQuality_DisplayDescription,ST_GameSettings,Option_FoliageQuality_DisplayDescription,Foliage Quality Description,Regola la densità e la qualità visiva della vegetazione.
ST_GameSettings/Option_FoliageQuality_DisplayName,ST_GameSettings,Option_FoliageQuality_DisplayName,Foliage Quality,Qualità vegetazione
ST_GameSettings/Option_GameFOV_DisplayDescription,ST_GameSettings,Option_GameFOV_DisplayDescription,Change FOV for the camera in game.,Change FOV for the camera in game.
ST_GameSettings/Option_GameFOV_DisplayName,ST_GameSettings,Option_GameFOV_DisplayName,FOV,FOV
ST_GameSettings/Option_GlobalIlluminationQuality_DisplayDescription,ST_GameSettings,Option_GlobalIlluminationQuality_DisplayDescription,Global Illumination Quality Description,Regola la qualità dell'illuminazione globale dinamica.
ST_GameSettings/Option_GlobalIlluminationQuality_DisplayName,ST_GameSettings,Option_GlobalIlluminationQuality_DisplayName,Global Illumination Quality,Illuminazione globale
ST_GameSettings/Option_GraphicsQuality_DisplayDescription,ST_GameSettings,Option_GraphicsQuality_DisplayDescription,Graphics Quality Description,Graphics Quality Description
ST_GameSettings/Option_GraphicsQuality_DisplayName,ST_GameSettings,Option_GraphicsQuality_DisplayName,Graphics Quality,Graphics Quality
ST_GameSettings/Option_ImmersiveMode_DisplayDescription,ST_GameSettings,Option_ImmersiveMode_DisplayDescription,Play without HUD for a more immersive experience.,Play without HUD for a more immersive experience.
ST_GameSettings/Option_ImmersiveMode_DisplayName,ST_GameSettings,Option_ImmersiveMode_DisplayName,Immersive Mode,Immersive Mode
ST_GameSettings/Option_InvertMouseHorizontalAxis_DisplayDescription,ST_GameSettings,Option_InvertMouseHorizontalAxis_DisplayDescription,Invert your mouse move on the horizontal axis.,Invert your mouse move on the horizontal axis.
ST_GameSettings/Option_InvertMouseHorizontalAxis_DisplayName,ST_GameSettings,Option_InvertMouseHorizontalAxis_DisplayName,Invert Mouse Horizontally,Invert Mouse Horizontally
ST_GameSettings/Option_InvertMouseVerticalAxis_DisplayDescription,ST_GameSettings,Option_InvertMouseVerticalAxis_DisplayDescription,Invert your mouse move on the vertical axis.,Invert your mouse move on the vertical axis.
ST_GameSettings/Option_InvertMouseVerticalAxis_DisplayName,ST_GameSettings,Option_InvertMouseVerticalAxis_DisplayName,Invert Mouse Vertically,Invert Mouse Vertically
ST_GameSettings/Option_LandscapeQuality_DisplayDescription,ST_GameSettings,Option_LandscapeQuality_DisplayDescription,Landscape Quality Description,Landscape Quality Description
ST_GameSettings/Option_LandscapeQuality_DisplayName,ST_GameSettings,Option_LandscapeQuality_DisplayName,Landscape Quality,Landscape Quality
ST_GameSettings/Option_MasterVolume_DisplayDescription,ST_GameSettings,Option_MasterVolume_DisplayDescription,Master Volume Description,Regola il volume generale di tutti i suoni del gioco.
ST_GameSettings/Option_MasterVolume_DisplayName,ST_GameSettings,Option_MasterVolume_DisplayName,Master Volume,Volume principale
ST_GameSettings/Option_MaxFps_DisplayDescription,ST_GameSettings,Option_MaxFps_DisplayDescription,Max Fps Description,Imposta un limite massimo al frame rate.
ST_GameSettings/Option_MaxFps_DisplayName,ST_GameSettings,Option_MaxFps_DisplayName,Max Fps,Limite FPS
ST_GameSettings/Option_MouseHorizontalSensitivity_DisplayDescription,ST_GameSettings,Option_MouseHorizontalSensitivity_DisplayDescription,Modify how sensitive your mouse move will be horizontally.,Modify how sensitive your mouse move will be horizontally.
ST_GameSettings/Option_MouseHorizontalSensitivity_DisplayName,ST_GameSettings,Option_MouseHorizontalSensitivity_DisplayName,Mouse Horizontal Sensitivity,Mouse Horizontal Sensitivity
ST_GameSettings/Option_MouseVerticalSensitivity_DisplayDescription,ST_GameSettings,Option_MouseVerticalSensitivity_DisplayDescription,Modify how sensitive your mouse move will be vertically.,Modify how sensitive your mouse move will be vertically.
ST_GameSettings/Option_MouseVerticalSensitivity_DisplayName,ST_GameSettings,Option_MouseVerticalSensitivity_DisplayName,Mouse Vertical Sensitivity,Mouse Vertical Sensitivity
ST_GameSettings/Option_MusicVolume_DisplayDescription,ST_GameSettings,Option_MusicVolume_DisplayDescription,Music Volume Description,Regola il volume della colonna sonora.
ST_GameSettings/Option_MusicVolume_DisplayName,ST_GameSettings,Option_MusicVolume_DisplayName,Music Volume,Volume musica
ST_GameSettings/Option_NvidiaReflex_DisplayDescription,ST_GameSettings,Option_NvidiaReflex_DisplayDescription,NVIDIA Reflex Description,Riduce la latenza del sistema con schede grafiche NVIDIA compatibili.
ST_GameSettings/Option_NvidiaReflex_DisplayName,ST_GameSettings,Option_NvidiaReflex_DisplayName,NVIDIA Reflex,NVIDIA Reflex Low Latency
ST_GameSettings/Option_PostProcessQuality_DisplayDescription,ST_GameSettings,Option_PostProcessQuality_DisplayDescription,PostProcess Quality Description,Regola la qualità degli effetti di post-elaborazione visiva.
ST_GameSettings/Option_PostProcessQuality_DisplayName,ST_GameSettings,Option_PostProcessQuality_DisplayName,PostProcess Quality,Qualità post-elaborazione
ST_GameSettings/Option_ReflectionQuality_DisplayDescription,ST_GameSettings,Option_ReflectionQuality_DisplayDescription,Reflection Quality Description,Regola la fedeltà e la risoluzione dei riflessi.
ST_GameSettings/Option_ReflectionQuality_DisplayName,ST_GameSettings,Option_ReflectionQuality_DisplayName,Reflection Quality,Qualità riflessi
ST_GameSettings/Option_Resolution_DisplayDescription,ST_GameSettings,Option_Resolution_DisplayDescription,Resolution Description,Seleziona la risoluzione di rendering dello schermo.
ST_GameSettings/Option_Resolution_DisplayName,ST_GameSettings,Option_Resolution_DisplayName,Resolution,Risoluzione
ST_GameSettings/Option_RunBenchmark_DisplayDescription,ST_GameSettings,Option_RunBenchmark_DisplayDescription,Run and apply an automated performance test to evaluate your system performance.,Run and apply an automated performance test to evaluate your system performance.
ST_GameSettings/Option_RunBenchmark_DisplayName,ST_GameSettings,Option_RunBenchmark_DisplayName,Run Benchmark,Run Benchmark
ST_GameSettings/Option_SFXVolume_DisplayDescription,ST_GameSettings,Option_SFXVolume_DisplayDescription,SFX Volume Description,Regola il volume degli effetti sonori e del combattimento.
ST_GameSettings/Option_SFXVolume_DisplayName,ST_GameSettings,Option_SFXVolume_DisplayName,SFX Volume,Volume effetti
ST_GameSettings/Option_ShadingQuality_DisplayDescription,ST_GameSettings,Option_ShadingQuality_DisplayDescription,Shading Quality Description,Regola la complessità e la qualità dell'ombreggiatura dei materiali.
ST_GameSettings/Option_ShadingQuality_DisplayName,ST_GameSettings,Option_ShadingQuality_DisplayName,Shading Quality,Qualità ombreggiatura
ST_GameSettings/Option_ShadowQuality_DisplayDescription,ST_GameSettings,Option_ShadowQuality_DisplayDescription,Shadow Quality Description,Regola il dettaglio e la precisione delle ombre dinamiche.
ST_GameSettings/Option_ShadowQuality_DisplayName,ST_GameSettings,Option_ShadowQuality_DisplayName,Shadow Quality,Qualità ombre
ST_GameSettings/Option_ShowBossHealthBars_DisplayDescription,ST_GameSettings,Option_ShowBossHealthBars_DisplayDescription,Controls whether boss health bars are displayed during gameplay.,Controls whether boss health bars are displayed during gameplay.
ST_GameSettings/Option_ShowBossHealthBars_DisplayName,ST_GameSettings,Option_ShowBossHealthBars_DisplayName,Display Boss Health Bars,Display Boss Health Bars
ST_GameSettings/Option_ShowSubtitleBackground_DisplayDescription,ST_GameSettings,Option_ShowSubtitleBackground_DisplayDescription,Subtitle Background,Mostra un riquadro scuro dietro i sottotitoli per migliorarne la leggibilità.
ST_GameSettings/Option_ShowSubtitleBackground_DisplayName,ST_GameSettings,Option_ShowSubtitleBackground_DisplayName,Show Subtitle Background,Sfondo sottotitoli
ST_GameSettings/Option_ShowSubtitleSpeaker_DisplayDescription,ST_GameSettings,Option_ShowSubtitleSpeaker_DisplayDescription,Subtitle Speaker,Mostra il nome di chi parla prima del testo del dialogo.
ST_GameSettings/Option_ShowSubtitleSpeaker_DisplayName,ST_GameSettings,Option_ShowSubtitleSpeaker_DisplayName,Show Subtitle Speaker,Mostra nome oratore
ST_GameSettings/Option_ShowSubtitles_DisplayDescription,ST_GameSettings,Option_ShowSubtitles_DisplayDescription,Subtitles,Attiva la visualizzazione dei sottotitoli durante le conversazioni.
ST_GameSettings/Option_ShowSubtitles_DisplayName,ST_GameSettings,Option_ShowSubtitles_DisplayName,Show Subtitles,Mostra sottotitoli
ST_GameSettings/Option_ShowTutorials_DisplayDescription,ST_GameSettings,Option_ShowTutorials_DisplayDescription,Controls whether tutorial windows are displayed during gameplay.,Controls whether tutorial windows are displayed during gameplay.
ST_GameSettings/Option_ShowTutorials_DisplayName,ST_GameSettings,Option_ShowTutorials_DisplayName,Display Tutorials,Display Tutorials
ST_GameSettings/Option_TSRScreenPercentage_DisplayDescription,ST_GameSettings,Option_TSRScreenPercentage_DisplayDescription," ""Screen Percentage Description""",Percentuale di risoluzione della super-risoluzione temporale.
ST_GameSettings/Option_TSRScreenPercentage_DisplayName,ST_GameSettings,Option_TSRScreenPercentage_DisplayName,Screen Percentage,Percentuale schermo TSR
ST_GameSettings/Option_TextureQuality_DisplayDescription,ST_GameSettings,Option_TextureQuality_DisplayDescription,Texture Quality Description,Regola la risoluzione delle texture caricate in memoria.
ST_GameSettings/Option_TextureQuality_DisplayName,ST_GameSettings,Option_TextureQuality_DisplayName,Texture Quality,Qualità texture
ST_GameSettings/Option_UIVolume_DisplayDescription,ST_GameSettings,Option_UIVolume_DisplayDescription,UI Volume Description,Regola il volume dei suoni di navigazione dell'interfaccia.
ST_GameSettings/Option_UIVolume_DisplayName,ST_GameSettings,Option_UIVolume_DisplayName,UI Volume,Volume interfaccia
ST_GameSettings/Option_UnlimitedFps_DisplayDescription,ST_GameSettings,Option_UnlimitedFps_DisplayDescription,Unlimited Fps Description,Sblocca il limite di fotogrammi al secondo.
ST_GameSettings/Option_UnlimitedFps_DisplayName,ST_GameSettings,Option_UnlimitedFps_DisplayName,Unlimited Fps,FPS illimitati
ST_GameSettings/Option_UpscalingType_DisplayDescription,ST_GameSettings,Option_UpscalingType_DisplayDescription,Upscaling Type Description,Scegli la tecnologia di super-risoluzione per ottimizzare le prestazioni.
ST_GameSettings/Option_UpscalingType_DisplayName,ST_GameSettings,Option_UpscalingType_DisplayName,Upscaling Type,Tipo di upscaling
ST_GameSettings/Option_ViewDistanceQuality_DisplayDescription,ST_GameSettings,Option_ViewDistanceQuality_DisplayDescription,View Distance Quality Description,Regola la distanza a cui gli oggetti e i dettagli dell'ambiente vengono renderizzati.
ST_GameSettings/Option_ViewDistanceQuality_DisplayName,ST_GameSettings,Option_ViewDistanceQuality_DisplayName,View Distance Quality,Distanza di visuale
ST_GameSettings/Option_WindowMode_DisplayDescription,ST_GameSettings,Option_WindowMode_DisplayDescription,Window Mode Description,"Seleziona se giocare a schermo intero, in finestra senza bordi o in finestra."
ST_GameSettings/Option_WindowMode_DisplayName,ST_GameSettings,Option_WindowMode_DisplayName,Window Mode,Modalità finestra
ST_GameSettings/Option_XeSSQualityMode_DisplayDescription,ST_GameSettings,Option_XeSSQualityMode_DisplayDescription,Select XeSS preset balancing image quality and performance.,Select XeSS preset balancing image quality and performance.
ST_GameSettings/Option_XeSSQualityMode_DisplayName,ST_GameSettings,Option_XeSSQualityMode_DisplayName,XeSS Quality Mode,XeSS Quality Mode
ST_GameSettings/OptionsDefaultValueDescription,ST_GameSettings,OptionsDefaultValueDescription,Default value: ,Default value: 
ST_GameSettings/QualityLevel_Cinematic,ST_GameSettings,QualityLevel_Cinematic,Cinematic,Cinematografica
ST_GameSettings/QualityLevel_Custom,ST_GameSettings,QualityLevel_Custom,Custom,Personalizzata
ST_GameSettings/QualityLevel_Epic,ST_GameSettings,QualityLevel_Epic,Ultra,Ultra
ST_GameSettings/QualityLevel_High,ST_GameSettings,QualityLevel_High,High,Alta
ST_GameSettings/QualityLevel_Low,ST_GameSettings,QualityLevel_Low,Low,Bassa
ST_GameSettings/QualityLevel_Medium,ST_GameSettings,QualityLevel_Medium,Medium,Media
ST_GameSettings/SubCategory_Controls_Ingame_Combat,ST_GameSettings,SubCategory_Controls_Ingame_Combat,Combat,Combattimento
ST_GameSettings/SubCategory_Controls_Ingame_Debug,ST_GameSettings,SubCategory_Controls_Ingame_Debug,Debug,Debug
ST_GameSettings/SubCategory_Controls_Ingame_Interaction,ST_GameSettings,SubCategory_Controls_Ingame_Interaction,Interaction,Interazione
ST_GameSettings/SubCategory_Controls_Ingame_Movement,ST_GameSettings,SubCategory_Controls_Ingame_Movement,Movement,Movimento
ST_GameSettings/UpscalingType_DLSS,ST_GameSettings,UpscalingType_DLSS,DLSS,DLSS
ST_GameSettings/UpscalingType_FSR,ST_GameSettings,UpscalingType_FSR,FSR,FSR
ST_GameSettings/UpscalingType_None,ST_GameSettings,UpscalingType_None,None,Nessuno
ST_GameSettings/UpscalingType_TSR,ST_GameSettings,UpscalingType_TSR,TSR,TSR
ST_GameSettings/UpscalingType_XESS,ST_GameSettings,UpscalingType_XESS,XESS,XeSS
ST_GameSettings/WindowMode_Fullscreen,ST_GameSettings,WindowMode_Fullscreen,Fullscreen,Schermo intero
ST_GameSettings/WindowMode_Windowed,ST_GameSettings,WindowMode_Windowed,Windowed,Finestra
ST_GameSettings/WindowMode_WindowedFullscreen,ST_GameSettings,WindowMode_WindowedFullscreen,WindowedFullscreen,Finestra senza bordi
ST_GameSettings/XeSSQualityMode_AntiAliasing,ST_GameSettings,XeSSQualityMode_AntiAliasing,Native Anti-Aliasing,Native Anti-Aliasing
ST_GameSettings/XeSSQualityMode_Balanced,ST_GameSettings,XeSSQualityMode_Balanced,Balanced,Balanced
ST_GameSettings/XeSSQualityMode_Performance,ST_GameSettings,XeSSQualityMode_Performance,Performance,Performance
ST_GameSettings/XeSSQualityMode_Quality,ST_GameSettings,XeSSQualityMode_Quality,Quality,Quality
ST_GameSettings/XeSSQualityMode_UltraPerformance,ST_GameSettings,XeSSQualityMode_UltraPerformance,Ultra Performance,Ultra Performance
ST_GameSettings/XeSSQualityMode_UltraQuality,ST_GameSettings,XeSSQualityMode_UltraQuality,Ultra Quality,Ultra Quality
ST_GameSettings/XeSSQualityMode_UltraQualityPlus,ST_GameSettings,XeSSQualityMode_UltraQualityPlus,Ultra Quality Plus,Ultra Quality Plus
ST_Interaction_Names/AddedExp,ST_Interaction_Names,AddedExp,+,+
ST_Interaction_Names/Blocking_Body,ST_Interaction_Names,Blocking_Body,"Press <var input=""Block"" context=""Ingame""/> to block incoming attacks.
Successfully blocking attacks consumes stamina.","Premi <var input=""Block"" context=""Ingame""/> per parare gli attacchi in arrivo.
Parare con successo gli attacchi consuma vigore."
ST_Interaction_Names/Blocking_Header,ST_Interaction_Names,Blocking_Header,Block Attacks,Parata degli attacchi
ST_Interaction_Names/Camera_Body,ST_Interaction_Names,Camera_Body,"Use <var input=""Camera"" context=""Ingame""/> to look around.","Usa <var input=""Camera"" context=""Ingame""/> per muovere la visuale."
ST_Interaction_Names/Camera_Header,ST_Interaction_Names,Camera_Header,Camera,Visuale
ST_Interaction_Names/CurrentLevel,ST_Interaction_Names,CurrentLevel,Level: ,Livello: 
ST_Interaction_Names/Dash_Body,ST_Interaction_Names,Dash_Body,"Press <var input=""Dash"" context=""Ingame""/> to avoid incoming enemy attacks.

You can dash into every direction and even while jumping <var input=""Jump"" context=""Ingame""/>.","Premi <var input=""Dash"" context=""Ingame""/> per evitare gli attacchi nemici.

Puoi scattare in qualsiasi direzione e persino saltando con <var input=""Jump"" context=""Ingame""/>."
